texts_good	texts_bad	field	error_type
The last but not the least, South Asia is the region where the unemployment rate remain stable and low: only 3.9% of all citizens do not have a job there.	The last but not the least, region is South Asia where the unemployment rate remain stable and low: only 3.9% of all citizens do not have a job there.	syntax	Word_order
The last thingwhich we must mention is the unemployment in Latin america.	The last thing, which we must mension is the unemployment in Latin america.	syntax	Relative_clause
The latest researches illustrate that several diseases are caused by ecological problems and effect of used technological instruments, whose influence can easily be seen.	The latest researches illustrate that several diseases are caused by ecological problems and effect of used technological instruments, which influence can easily be seen.	syntax	Relative_clause
S. Asia had the lowest percentage of unemployed people..	The lawest percentage of unemployment people has S. Asia region.	syntax	Word_order
The lawmakers should think about how to prevent pirates copies spreading, but userswho download product for themselves, should not be punished.	The lawmakers should think about how to prevent pirates copies spreading, but users, who download product for themelves, should not be punished.	syntax	Relative_clause
The least number of males has an undergraduate diploma , which account for 37 percent.	The least number of males has an undergraduate diploma which account for 37 percent.	syntax	Relative_clause
The least sporty, though are men and women aged over 75, who spend only 29,2 for men and 10 for femen minutes on sport as well.	The least sporty, though are men and women aged over 75, who spend only 29,2 for men and 10 for femen minutes on sport as well.	syntax	Word_order
The less stable regibys were the Middle East , where the unemployment rate decreased by 1,4 percent and Latin America , where situatiby with unemployment in 2015 were better than in 2014.	The less stable regibys were the Middle East where the unemployment rate decreased by 1,4 percent and Latin America where situatiby with unemployment in 2015 were better than in 2014.	syntax	Relative_clause
The obesity level among girls had gone up by 10%, and that among boys - by 24%.	The level obesity among girls had gone up by 10%, and that among boys - by 24%.	syntax	Word_order
The level of males exceeds the level of females by almost 10 percent.	The level of males exceeds the level of females almost by 10 percent.	syntax	Word_order
The level of menwho held  postgrdute diplom is more thn  twice s big s the level of women.	The level of men, who held  postgrdute diplom is more thn  twice s big s the level of women.	syntax	Relative_clause
The level of unemployment in South Africa is on average lower than in the whole world.	The level of unemployment in South Africa is lower than in the whole world in avarage.	syntax	Word_order
The lduring e graph and the bar chart given illustrate trends of the during vestments  during  renewable energy during  the period  from 2006 to 2016.	The lduring e graph and the bar chart given illustrate trends of the during vestments  during  renewable energy during  the period  from 2006 to 2016.	syntax	Word_order
The given line graph compares statistics about energy from fossil fuels between China, the USA, India, France and Sweden during the period from 1970 to 2015.	The line graph given compares statistics about energy from fossil fuels between China, the USA, India, France and Sweden during the period from 1970 to 2015.	syntax	Word_order
The line graph illustrates information about changes of investment in renewable energy from 2006 to 2013 in both developed and developing countries and as a world total.	The line graph illustrates information about changes of investment in renewable energy from 2006 to 2013 in both developed and countries which developing and as a world total.	syntax	Word_order
The line graph shows the information and projections about the proportion of people aged 65 and over in three different countries from 1940 to 2040.	The line graph shows the information and projections about the proportion of 65 aged and over people in three different countries from 1940 to 2040.	syntax	Word_order
The line graphs compare average temperature levels in Yakutsk and Rio de Janeiro during the year.	The line graphs compare average temperature levels during the year in Yakutsk and Rio de Janeiro.	syntax	Word_order
The line graphs compares that in the middle men spent more time doing sport than women, while age is not a factor in this.	The line graphs compares that in the middle men spent doing sport more time than women, while age is not a factor in this.	syntax	Word_order
The line graphs clearly show the information on temperatures in Russia and Brazil.	The line graphs show clearly the information on temperatures in Russia and Brazil.	syntax	Word_order
The figure of Japanese population starts to go up dramatically after 2020 and the other countries have a more stable rise.	The figure of Japanese population starts to go up after 2020 dramatically and the other countries have a more stable rise.	syntax	Word_order
The line which provides information about all world also shows that a great deal of investment was in 2011.	The line which provides information about all world also shows that in 2011 was a great deal of investment.	syntax	Word_order
The line-graph provides information about the proportion of people aged 65 and over  in three countries: Japan, Sweden, the USA  from 1940 to 2040.	The line-graph provides information about the percentage of 65 years old and more people in three countries: Japan, Sweden, the USA  from 1940 to 2040.	syntax	Word_order
The lines that show the temperature in Rio de Janeiro also have the same attitude.	The lines that show the temperature in Rio de Janeiro have also the same attitude.	syntax	Word_order
Non-metallic minerals arrived by rail and machinery goods transported by road had the lowes data(2% - the lowes number of all)	The lowest data had non-metallic minerals, that arrived by rail and machinery goods, transported by road (that had only 2% - the lowest number of all).	syntax	Word_order
The lowest number of boyswho have no access to primary school education is shown in South Asia in 2012, with the figure standing at 5.1 million.	The lowest number of boys, who have no access to primary school education is shown in South Asia in 2012, with the figure standing at 5.1 million.	syntax	Relative_clause
South Asia had the lowest percent with 3,9% of unemployment in 2014 and in 2015.	The lowest percent has South Asia with 3,9% of unemployment in 2014 and in 2015.	syntax	Word_order
The lowest point of 10 minutes was reached women who were over 75.	The lowest point of 10 minutes was reached women, who are over 75.	syntax	Relative_clause
South Asia had the lowest rate, as it was said, and it has not changed neither.	The lowest rate has South Asia, as it was said, and it has not changed neither.	syntax	Word_order
The lowest rate belongs to age of 65 years and older, who are not keen on using Instagram.	The lowest rate belongs to age of 65 years and older, that are not keen on using Instagram.	syntax	Relative_clause
South Africa had the lowest unemployment rate in 2014 ad 2015: , the rate did not change and constituted 3,9%.	The lowest unemployment rate has South Africa in 2014 and 2015 , the rate did not change and constituted 3,9%.	syntax	Word_order
South Asia had the lowest unemployment rate, but, as in North Africa, it stays at the same level in both 2014 and 2015 years.	The lowest unemployment rate has South Asia, but, as in North Africa, it stays at the same level in both 2014 and 2015 years.	syntax	Word_order
The main aspect of the falling of the spent time doing sport exercises is the inability of old people to do the physical activity as easily as the younger do.	The main aspect of the falling of the time spend doing sport exercises is the inability of old people to do the physical activity as easily as the younger do.	syntax	Word_order
The main consequences of that - a lack of motivation to provide better service and to launch new product range that are more comfortable, stable and attractive than the last.	The main consequences of that - a lack of motivation to provide better service and to launch new product range which are more comfortable, stable and attractive than the last.	syntax	Relative_clause
The main positive effect of this is that the field of science is developing faster and the humanity can achieve some genuine aims faster.	The main positive effect of this is that the field of science is developing faster and the humanity can faster achieve some engenuine aims.	syntax	Word_order
The main question is: can informationthat creative artists give to people, dangerous?	The main question is: can information, that creative artists give to people, dangerous?	syntax	Relative_clause
The main reason for this claim is that businessmen often use extremely cheap workforce , which makes people feel like slaves.	The main reason for this claim is that businessmen often use extremely cheap workforce which makes people feel like slaves.	syntax	Relative_clause
The main cause of problemswhich  can start after using some popular modern technologies, is dangerous waveswhich  produce all modern phones, laptops and other technological products.	The main cause of problemswhich  can start after using some popular modern technologies, is dangerous waveswhich  produce all modern phones, laptops and other technological products.	syntax	Relative_clause
The main cause of problemswhich  can start after using some popular modern technologies, is dangerous waveswhich  all modern phones, laptops and other technological products produce.	The main cause of problemswhich  can start after using some popular modern technologies, is dangerous waveswhich  produce all modern phones, laptops and other technological products.	syntax	Word_order
The main reason why there should be control, it is many conflicts, which are linked with provocative art, and children should not see all things, that open now.	The main reason why control should be, it is many conflicts, which are linked with provocative art, and children should not see all things, that open now.	syntax	Word_order
The main reason why control should be, is that there are many conflicts, which are linked with provocative art, and children should not see all things, that open now.	The main reason why control should be, it is many conflicts, which are linked with provocative art, and children should not see all things, that open now.	syntax	Word_order
The main reason why control should be, it is many conflictswhich are linked with provocative art, and children should not see all things, that open now.	The main reason why control should be, it is many conflicts, which are linked with provocative art, and children should not see all things, that open now.	syntax	Relative_clause
The main reason why control should be, it is many conflicts, which are linked with provocative art, and children should not see all thingsthat open now.	The main reason why control should be, it is many conflicts, which are linked with provocative art, and children should not see all things, that open now.	syntax	Relative_clause
The main part play authors' rights and property rights.	The main part play authors' rights and rights of property.	syntax	Word_order
The main tendency is that there are a few kinds of post-school qualificationwhich are extremely popular by each gender.	The main tendency is that there are a few kinds of post-school qualification, which are extremely popular by each gender.	syntax	Relative_clause
The main trend is that men enjoy doing some sport and exercises more than women in almost all age groups except 55-64, the 16-24 men's age group has the highest average time of doing sport, and logically the over 75 women's age group has the least average time.	The main trend is that men enjoy doing some sport and exercises more than women almost in all age groups except 55-64, the 16-24 men's age group has the highest average time of doing sport, and logically the over 75 women's age group has the least average time.	syntax	Word_order
The main trend of the temperature in Brazil is remains the level during all year whereas the temperature in Yakutsk changes every month.	The main trend of the temperature in Brazil is remains the level during all year whereas the temperature in Yakutsk changes every month.	syntax	Word_order
The main feature of the first bar chart is that peoplewho use this social network from their desktops outnumber those, who exploit their mobiles.	The main feature of the first bar chart is that people, who use this social network from their desktops outnumber those, who exploit their mobiles.	syntax	Relative_clause
The main feature of the first bar chart is that people, who use this social network from their desktops outnumber thosewho exploit their mobiles.	The main feature of the first bar chart is that people, who use this social network from their desktops outnumber those, who exploit their mobiles.	syntax	Relative_clause
The main trend shows that girlswho did less regular physical activity than boys, were less prone to be overweight.	The main trend shows that girls, who did less regular physical activity than boys, were less prone to be overweight.	syntax	Relative_clause
The main trend which is obvious from the picture is growth of the worldwide investment  from 2006 with 100$ bn to 2011 with 279$ bn.	The main trend which is obvious from the picture is growth of investment worldwide from 2006 with 100$ bn to 2011 with 279$ bn.	syntax	Word_order
The major problems , that doctors report about, are problems with eyes and with weight.	The major problems that doctors report about are problems with eyes and with weight.	syntax	Relative_clause
The majority of scientists sure that people who use smartphones before they fall asleep do not suffer from calm sleeping, and suffer from insomnia Secondly, young people who use their smartphones a lot often suffer from a headache, who decreases their ability to study.	The majority of scientists sure that people who use smartphones before they fall asleep do not suffer from calm sleeping, and suffer from insomnia Secondly, young people which use their smartphones a lot often suffer from a headache, which decreases their ability to study.	syntax	Relative_clause
The majority stands for the opinion that it is only possible to help people in your own country but others do not share this point of view.	The majority stands for the opinion that it is possible only to help people in your own country but others do not share this point of view.	syntax	Word_order
The manufactorywhich produce gadgets ought to use much safe technology to make their products less dangerous for human life.	The manufactory, which produce the gadjets ought to use much safe technology to make their products less dangerous for human life.	syntax	Relative_clause
The or she personwho has different skills and impossible gifts should have freedom, havecause he or she needs on it.	The or she person, who has different skills and impossible gifts should have freedom, havecause he or she needs on it.	syntax	Relative_clause
The modernisation process causes both health damages s and social-health damages , but the negative influence of modern technology can be reduced by goverment and self-care.	The modernisation process causes both health damages s and social-health damages , but the negative influence of modern technology can be reduced by goverment and self-care.	syntax	Word_order
The more advantages the brands have, the more privileges have consumers.	The more advantages have the brands, the more privileges have consumers.	syntax	Word_order
The more advantages have the brands, the more privileges consumers have.	The more advantages have the brands, the more privileges have consumers.	syntax	Word_order
The most striking difference in time spent on sport is in the age group of 16-24 , where an average man spent 282,1 minutes , while an average woman dedicated to stop only 114,1 minutes.	The most striking difference in time spent on sport is in the age group of 16-24 where an average man spent 282,1 minutes , while an average woman dedicated to stop only 114,1 minutes.	syntax	Relative_clause
The most striking difference in time spent on sport is in the age group of 16-24 where an average man spent 282,1 minutes , while an average woman only dedicated to sports 114,1 minutes.	The most striking difference in time spent on sport is in the age group of 16-24 where an average man spent 282,1 minutes , while an average woman dedicated to stop only 114,1 minutes.	syntax	Word_order
The most common fear behind such position consists of the opinion that the athlete who has serious psychological problems cannot compete and , obviously, it makes sense.	The most common fear behind such position consists of the opinion that the athlete who has serious psychological problems cannot compete and it makes sense obviously.	syntax	Word_order
The most considerable difference is observed between the two first groups of people , where the duration of sport for men declined by 130 minutes and by 22 minutes for women.	The most considerable difference is observed between the two first groups of people where the duration of sport for men declined by 130 minutes and by 22 minutes for women.	syntax	Relative_clause
The sharpest increase can be seen in 2030 , when the line  goes up to 25 per cent from 10 .	The sharpest increase can be seen in 2030 where the line  goes up to 25 per cent from 10 .	syntax	Relative_clause
The most drastic uprise in obesity rate took place from 90s to 2000s , which is a phenomenon that might be connected with capitalistic development of the food industry in Canada over that particular decade.	The most drastic uprise in obesity rate took place from 90s to 2000s which is a phenomenon that might be connected with capitalistic development of the food industry in Canada over that particular decade.	syntax	Relative_clause
The most obvious one is that small companies disappear from the markets and cannot even afford to rent a place , because no one buys their stuff as there are some steady well-known companies.	The most obvious one is that small companies disappear from the markets and cannot afford even renting a place , because no one buys their stuff as there are some steady well-known companies.	syntax	Word_order
The most important course among teenagers is a science course, where 55% of all audience are teenagers.	The most important course among teenagers is a science course, 55% of all audience are teenagers.	syntax	Relative_clause
The most long route is 394 kilometres and is also in London.	The most long route is 394 kilometres and also is in London.	syntax	Word_order
The most obvious way is to create lawswhich make copying illegal, but it is hard to find the criminal and to punish him.	The most obvious way is to create laws, which make copying illegal, but it is hard to find the criminal and to punish him.	syntax	Relative_clause
The most popular country in 1999 was France , which have been visited by 11 million of UK visitors.	The most popular country in 1999 was France that have been visited by 11 million of UK visitors.	syntax	Relative_clause
The most rapid decrease was attributed to South Asia , where the number of young people had dropped from approximately 32.5 million to 10 million by 2012.	The most rapid decrease had shown South Asia , where the number of young people had dropped from approximately 32.5 million to 10 million by 2012.	syntax	Word_order
The most scary thing is we can't even note about falling trend: the result in the Middle East could be explained by  migration of unemployed workers to the EU, where , as it has been told, the unemployment rate grown up.	The most scary thing is we even can't say about falling trend: the result in the Middle East could be explained by  migration of unemployed workers to the EU, where , as it has been told, the unemployment rate grown up.	syntax	Word_order
The most significant change occurred in the Middle East , where the level of unemployment decreased by about 1,5%.	The most significant change occurred in the Middle East where the level of unemployment decreased by about 1,5%.	syntax	Relative_clause
The most significant figure is the percentage of 18-29 year old adults who use Facebook , which accounts for 87%.	The most significant figure is the percentage of 18-29 year old adults who use Facebook which accounts for 87%.	syntax	Relative_clause
The most significant fluctuations were observed in the USA , where print market will lose exactly 3 billion US Dollars , and the increase of the eBook market will account 3 billion too.	The most significant fluctuations were observed in the USA where print market will lose exactly 3 billion US Dollars , and the increase of the eBook market will account 3 billion too.	syntax	Relative_clause
The most steadily cbytry in the sence of the energy from fossil fuels proportiby remains Unuted States it reduced the amount of energy by 10 per cent roughly.	The most steadily cbytry in the sence of the energy from fossil fuels proportiby remains Unuted States it reduced the amount of energy by 10 per cent roughly.	syntax	Word_order
The most striking feature is that the number of households which had Internet access rose gradually in both cities and villages.	The most striking feature is that the number of households which had Internet access rose gradually in cities and in villages both.	syntax	Word_order
The most unpopular qualification for men was the undergraduate diploma - it was about 35 percent.	The most unpopular it was qualification it was 35 percent which touhgt the undergraduate diploma for men.	syntax	Word_order
The line least similar to the others is presented by Japan.	The most unsimilar line to others is presented by Japan.	syntax	Word_order
The most non-athletic people are men and women over 75 years, they spend on this kind of activity 29.2 and 10 minutes.	The most non-athletic people are over 75 year men and women, they spend on this kind of activity 29.2 and 10 minutes.	syntax	Word_order
The network that is most used by each group is Facebook.	The most useful network by every group is Facebook.	syntax	Relative_clause
Nearly the same percentage had always have the United Kingdom and USA.	The nearly same percentage had always have the United Kingdom and USA.	syntax	Word_order
The number of the older generation is expected not to change dramatically.	The number of the older generation is expected to not change dramatically.	syntax	Word_order
The number of people of the same agewho prefer study for interest is the lowest one, only 10%.	The number of people of the same age, who prefer study for interest is the lowest one, only 10%.	syntax	Relative_clause
The number of periodswhen  the percentage falls down is not big.	The number of periods, when the percentage falls down is not big.	syntax	Relative_clause
The number of visitors who went to libraries in order borrow or return DVDs was just under a fifth.	The number of visitors went to libraries in order borrow or return DVDs was just under a fifth.	syntax	Relative_clause
The number people in ages 60 and more years old will also grown.	The number people in ages 60 and more years old also will grown.	syntax	Word_order
The numbers are always different.	The numbers always are different.	syntax	Word_order
The obvious one is that big corporations are not always willing to reduce the prices as much as the costs of production decrease.	The obvious one is that big corporations not always are willing to reduce the prices as much as the costs of production decrease.	syntax	Word_order
The old people, who are more than 65 years old, prefer using Facebook too , , but they do not like Instagram, because only 6% of them use this social network , , but 22% use LinkedIn.	The old people, who are more than 65 years old prefer using Facebook too , , but they do not like Instagram, because only 6% of them use this social network , , but 22% use LinkedIn.	syntax	Relative_clause
The oldest group, for instance, spent a little time doing sport: over 75 years old man spent 29,2 minutes, while  women spent 10 minutes, which is a very small value.	The oldest group, for instance, spent a little time doing sport: over 75 years old man spent 29,2 minutes, while  women spent 10 minutes, that very small value.	syntax	Relative_clause
The oldest railway sustenance  in the list is the one which was opened in London in 1863 , and it is also the longest one, about 394 kilometres of route.	The oldest railway sustenance  in the list is the one which in London it was opened in 1863 , and it is also the longest one, about 394 kilometres of route.	syntax	Word_order
The one more thingthat cannot be ignored is some important changes in the unemployment rate between 2014 and 2015.	The one more thing, that cannot be ignored is some important changes in the unemployment rate between 2014 and 2015.	syntax	Relative_clause
The only solution for governments is a complex strategy which includes all potential spheres which may damage current environmental situation.	The only solution for governments is a complex strategy, which includes all potential spheres, which may damage current environmental situation.	syntax	Relative_clause
The only exception was at the age between 55 and 64, when women spent on sport on average 3.7 minutes.	The only exception was at the age between 55 and 64, when women spend 3,7 minuts on average more than men on sport.	syntax	Word_order
The only groupwhere the situation was the opposite, was a group of 55-64 years old peoplewhere women spend 2,7 minutes more.	The only group, where the situation was the opposite, was a group of 55-64 years old people, where women spend 2,7 minutes more.	syntax	Relative_clause
The only way not to have a lot of radio waves near human's body is to not using electronic devices at all.	The only way to not have a lot of radio waves near human's body is to not using electronic devices at all.	syntax	Word_order
The only way to not have a lot of radio waves near human's body is not to use electronic devices at all.	The only way to not have a lot of radio waves near human's body is to not using electronic devices at all.	syntax	Word_order
The opposite situation is with elder pupilswho show positive results in language education.	The opposite situation is with elder pupils, who show positive results in language education.	syntax	Relative_clause
The other difference between men and women is the considerable gap in the percentage of peoplewho were using Facebook with the intention of finding new ways of helping other people: 35% and 25% for women and men respectively.	The other difference between men and women is the considerable gap in the percentage of people, who were using Facebook with the intention of finding new ways of helping other people: 35% and 25% for women and men respectively.	syntax	Relative_clause
The other one importnt trigger for breking the lw is bd people round for exmple people who were born in  fmilies where one of the prents were sentenced to  prison term re more likely to commit crimes.	The other one importnt trigger for breking the lw is bd people round, for exmple, people, who were born in  fmilies where one of the prents were sentenced to  prison term re more likely to commit crimes.	syntax	Relative_clause
The other problem is that every device produces special rayswhich are really harmful for humans, because they may cause hazards diseases such as cancer.	The other problem is that every device produces special rays, which are really harmful for humans, because they may cause hazards diseases such as cancer.	syntax	Relative_clause
The other two companies - Blackberry and HTC - had never had a considerable revenue share from 2010 to 2015 while it was ranging from 0 to 5% for Blackberry and 15-5% for HTC.	The other two companies - Blackberry and HTC - never had had a considerable revenue share from 2010 to 2015 while it was ranging from 0 to 5% for Blackberry and 15-5% for HTC.	syntax	Word_order
The overall structure changed significantly.	The overall structure significantly changed.	syntax	Word_order
The overall trend in each country is upward, though there is one exception to this , which occurred in Japan and lasted from 1940 till the beginning of the 21st century.	The overall trend in each country is upward, though there is one exception to this which occurred in Japan and lasted from 1940 till the beginning of the 21st century.	syntax	Relative_clause
An overall view of the line chart shows that fossil fuel energy is very commof as most of the given countries cofsume more than a half of it.	An overall view of the line chart shows that fossil fuel energy is very commof as most of the countries given cofsume more than a half of it.	syntax	Word_order
The bar chart illustrates different level of post-school qualifications in aus-Australia and compare percentage of women and men who visited this school in 1999.	The bar chart illustrates different level qualifications of post school in aus-Australia and compare percentage of women and men who visited this school in 1999.	syntax	Word_order
The part of the population that includes 60+ year old people in Italy will almost double, while the number of 0 to 14 year old people will be threatened by a constant decline.	The part of the population that includes 60+ year old people in Italy will almost double, while the number of 0 to 14 year old people will threaten a constant decline.	syntax	Word_order
The percentage of people being 30 - 49 years old using LinkedIn is slightly higher than a percentage of other age groups using LinkedIn.	The percentage of people being 30 - 49 years old using LinkedIn is slightly higher than a percentage of other age groups using LinkedIn.	syntax	Relative_clause
The worldwide unemployment rate didn't change, too - 5,9%.	The percent of unemployment rate worldwide didn't change, too - 5,9%.	syntax	Word_order
The percentage of female school leaverswho held an undergraduate diploma is two times as high as the percentage of male graduates with an Undergraduate diploma , and those percentage numbers were about 70% , and 30%.	The percentage of female school leavers, who held an undergraduate diploma is two times as high as the percentage of male graduates with an Undergraduate diploma , and those percentage numbers were about 70% , and 30%.	syntax	Relative_clause
The percentage of people who work in services, is higher in Australia moreover mostly women work in this sphere of life.	The percentage of people who work in services, is higher in Australia moreover women work in this sphere of life mostly.	syntax	Word_order
The period is from 1979 to 1999.	The period is till 1979 from 199.	syntax	Word_order
The personwho cheated once, is not likely to be trusted again later.	The person, who cheated once, is not likely to be trusted again later.	syntax	Relative_clause
The pie chart illustrate the number of the populations of different ages between Yemen and Italy in 2000 and the projections for the year 2050.	The pie chart illustrate the number of the populations of different ages between Yemen and Italy in 2000 and the projections for 2050 year.	syntax	Word_order
The pie chart shows that 52,5% of electricity is used for heating rooms and water.	The pie chart shows 52,5% of electricity is used for heating rooms and water.	syntax	Relative_clause
The pie charts below provide data about the transportation of products in countries of Eastern Europe over the year 2008.	The pie charts below provide data about the transportation of products in countries of Eastern Europe over the 2008 year.	syntax	Word_order
The pie charts demonstrate the proportions of goods in percentagewhich were delivered to Eastern Europe by different transport in 2008.	The pie charts demonstrate the proportions of goods in percentage, which was delivered to Eastern Europe by different transport in 2008.	syntax	Relative_clause
The pie charts demonstrate goods which are transported a cross Eastern Europe in 2008 in different ways - by road and by rail.	The pie charts demonstrate goods which are transported into different ways: by road and rail between Eastern Europe in 2008.	syntax	Word_order
The pie charts demonstrate the percentage of people of three different age groups who attended science, arts and sports and health courses in one of the UK colleges in 2012 The main age groups presented are the elderly who are 40 or older, the middle-aged who are at the age from 26 to 40 and the youth  from 18  to 25 years old.	The pie charts demonstrate the percentage of people of three different age groups who attended science, arts and sports and health courses in 2012 in one of the UK colleges The main age groups presented are the elderly who are 40 or older, the middle-aged who are at the age from 26 to 40 and the youth  from 18  to 25 years old.	syntax	Word_order
The given pie charts provide information on the use of public libraries in the UK in 1999 and 2000.	The pie charts given provide information on the use of public libraries in the UK in 1999 and 2000.	syntax	Word_order
The presented pie charts describe the percentage of libraries' visitors in the UK in 1990 and 2000.	The pie charts presented describe the percentage of libraries' visitors in the UK in 1990 and 2000.	syntax	Word_order
The pie diagram illustrate the information on how can some goods be transported.	The pie diagram illustrate the information on how can transported some goods.	syntax	Word_order
The point of people, who  defend the copyright is that artists actually suffer from not getting profit from their art, and this doesn't let then to provide appropriate life standards.	The point of people, who defend the copyright is that artists actually suffer from not getting profit from their art, and this doesn't let then to provide appropriate life standards.	syntax	Relative_clause
The poorer countries do not have enough money for developing businesses project themselves, so they can get useful information about this.	The poorer countries do not have enough money for developing themselves businesses project, so they can get useful information about this.	syntax	Word_order
The American population aged 65 and over has grown from 9% in 1940 to approximately 23% in 2040.	The population aged 65 and over of the American people has grown from 9% in 1940 to approximately 23% in 2040.	syntax	Word_order
The population of Yemen will increase in number of middle-aged people by 11%, while in Italy the number of old people will grow on the same percentage.	The population of Yemen will increase in number of middle-aged people by 11%, while in Italy on the same percentage old people will grow.	syntax	Word_order
The population of the planet will become lower or we will just not have enough food.	The population of the planet will become lower or we just will have not enough food.	syntax	Word_order
The possible solution to it is to explain them why every course is important and what the main purpose of it is.	The possible solution to it is to explain them why every course is important and what is the main purpose of it.	syntax	Word_order
The possible solution that can also be found is the reduction of waves a people, shields that  stop electromagnetic waves from spreading must help.	The possible solution that can be also found is the reduction of waves a people, shields that  stop electromagnetic waves from spreading must help.	syntax	Word_order
The presented bar chart illustrates the quantity of young people (boys and girls)who have no opportunity for getting primary education in Africa, South Asia and the rest of the world, throughout 12 years.	The presented bar chart illustrates the quantity of young people (boys and girls), who have no opportunity for getting primary education in Africa, South Asia and the rest of the world, throughout 12 years.	syntax	Relative_clause
The two presented  lines graphs illustrate information about temperatures in two cities -  Yakutsk, Russia, and Rio de Janeiro, Brazil, during a year.	The presented two lines graphs illustrate information about temperatures in two cities -  Yakutsk, Russia, and Rio de Janeiro, Brazil, during a year.	syntax	Word_order
There are not so high prices in developed countries.	The prices there are not as high as in developed countries.	syntax	Word_order
The production of eBooks compared to paper ones is about to be bigger  the USA and the UK  2018, while  Germany and  Cha it is expected that the market of prted books will still be more developed than the market of electronic ones.	The production of eBooks compared to paper ones is about to be bigger  the USA and the UK  2018, while  Germany and  Cha it is expected that the market of prted books will be still more developed than the market of electronic ones.	syntax	Word_order
The proportion of chemicals in both charts is almost the same , that is 11% in rail transport and 16% in the number of goods delivered by road.	The proportion of chemicals in both charts is almost the same that is 11% in rail transport and 16% in the number of goods delivered by road.	syntax	Relative_clause
The proportions are different for men and women who held schools in 1999.	The proportions are different for men and women, who held schools in 1999.	syntax	Relative_clause
The proportions of two gender groups  chose qualifications  called Bachelor's degree had a slight difference, about 46 percent for males and about 54 percent for females.	The proportions of two gender groups  chose qualifications  called Bachelor's degree had a slight difference, about 46 percent for males and about 54 percent for females.	syntax	Relative_clause
The quality of the building consists of the materials , which were taken to build up this building.	The quality of the building consists of the materials which were taken to build up this building.	syntax	Relative_clause
The rate in S. Asia also didn't change and counted 3,9, lower than the worldwide rate by 2%. On the opposite, there are a few regions where the changes of the level could be seen.	The rate in S. Asia also didn't change and counted 3,9, lower than the worldwide rate by 2%. On the opposite, there are a few regions where can be seen changes of lavel.	syntax	Word_order
The rate of unemployment hadn't changed and remained 3,9 percent , which was lower than worldwide.	The rate of unemployment hadn't changed and remained 3,9 percent which is lower than worldwide.	syntax	Relative_clause
The represented graphic shows the information of the changing proportion of population people aged 65 and over between 1940 and 2040 in Japan, Sweden and the USA.	The represented graphic shows the information of the changing proportion of population 65 aged people and over between 1940 and 2040 in Japan, Sweden and the USA.	syntax	Word_order
The rest of the were mostly the middle-aged adults from 15 to 59: 46,3%, the oldest group of the aged over 60 took only 3,6% of the whole.	The rest of the were mostly the middle-aged adults from 15 to 59: 46,3% the oldest group of the aged over 60 took only 3,6% of the whole.	syntax	Word_order
The results could be awful someday.	The results some day could be awful.	syntax	Word_order
The same pattern , where males spent on doamongg sport more than females can be seen among other ages, but from 55 to 64 years  old, women  predomamongated men with 55,4 and 52,7 mamongutes respectively.	The same pattern , where males spent on doamongg sport more than females can be seen among other ages, but from 55 to 64 years  old, women  predomamongated men with 55,4 and 52,7 mamongutes respectively.	syntax	Word_order
The graph shows us the same in North Africa and South Asia, the numbers stayed on the same level for 1 year.	The same shows us graphic in North Africa and South Asia, the numbers stayed on the same level for 1 year.	syntax	Word_order
The situation in this period was the same in other countries.	The same situation in this period in other country.	syntax	Word_order
You can observe the same situation in Latin America.	The same situation you can obvious in Latin America.	syntax	Word_order
We can see the same trend in Africa where the number of children without access to primary school decreased in 10 million but the ration at girls and boys remained almost stable.	We can see the same trend in Africa where the number of children without access to primary school decreased in 10 million but the ration at girls and boys almost remained stable.	syntax	Word_order
The unemployment rate stayed the same in N. Africa.	The same unemployment rates were in N. Africa.	syntax	Word_order
The school authorities might bring in additional classes with psychologistswho will look after the mental health of teenagers.	The school authorities might bring in additional classes with psychologists, that will look after the mental health of teenagers.	syntax	Relative_clause
In general, young people attended the science courses; they consist 55% of total students.	The science courses attended young people from 18 to 25, in generall; they consist 55% of total students.	syntax	Word_order
The second argument may be that in such a situationwhen the amount of male and female students in every faculty is equal everybody will feel comfortable because there will not be a majority of girls, for instance, and it will be easier for everybody to communicate and find friends.	The second argument may be that in such a situation, when the amount of male and female students in every faculty is equal everybody will feel comfortable because there will not be a majority of girls, for instance, and it will be easier for everybody to communicate and find friends.	syntax	Relative_clause
The second bar chart shows what the main reasons for using Facebook are for men and women.	The second bar chart shows what are the main reasons for using Facebook for men and women.	syntax	Word_order
The second bar chart showing the level of support the students get from their employers demonstrates a fluctuation for people under 26 starting at approximately 60% it reaches its lowest of 30% for students at the age of 30 - 39 and then increases steadily to upward 40% for the oldest group.	The second bar chart showing the level of support the students get from their employers demonstrates a fluctuation starting at approximately 60% for people under 26 it reaches its lowest of 30% for students at the age of 30 - 39 and then increases steadily to upward 40% for the oldest group.	syntax	Word_order
The second bar chart showing the level of support the students get from their employers demonstrates a fluctuation starting at approximately 60% for people under 26 it reaches its lowest of 30% for students at the age of 30 - 39 and then increases steadily upward to 40% for the oldest group.	The second bar chart showing the level of support the students get from their employers demonstrates a fluctuation starting at approximately 60% for people under 26 it reaches its lowest of 30% for students at the age of 30 - 39 and then increases steadily to upward 40% for the oldest group.	syntax	Word_order
