texts_good	texts_bad	field	error_type
Tthey second trend is that tthey older people were, tthey less time they devoted to exercise.	Tthey second trend is that tthey older people are, tthey less time they devoted to exercise.	morphology	Tense_choice
The sector of building became more attractive for all the age groups, but mostly for people from the first and the the second group groups (18-25 and 26-35), for the the second group group the number has rosen doubly.	The sector of building has become more attractive for all the age groups, but mostly for people from the first and the the second group groups (18-25 and 26-35), for the the second group group the number has rosen doubly.	morphology	Tense_choice
The sector of building has become more attractive for all the age group, but mostly for people from the first and the the second group group (18-25 and 26-35), for the the second group group the number has rosen doubly.	The sector of building has become more attractive for all the age groups, but mostly for people from the first and the the second group groups (18-25 and 26-35), for the the second group group the number has rosen doubly.	morphology	Noun_number
The sector of building has become more attractive for all the age groups, but mostly for people from the first and the the second group groups (18-25 and 26-35), for the the second group group the number rose / had rosen doubly.	The sector of building has become more attractive for all the age groups, but mostly for people from the first and the the second group groups (18-25 and 26-35), for the the second group group the number has rosen doubly.	morphology	Tense_choice
The segment of non-metallic minerals transportation in the overall structure of road transportation was approximately twice as big as in the railway transportation structure.	The segment of non-metallic minerals transportation in the overall structure of road transportation is approximately twice as big as in the railway transportation structure.	morphology	Tense_choice
The shares of manufactured goods, chemicals and non-metallic minerals did not change significantly, but the transportation of food products by road made 30%, while it made only 11% by rail.	The share of manufactured goods, chemicals and non-metallic minerals did not change significantly, but the transportation of food products by road made 30%, while it made only 11% by rail.	morphology	Noun_number
The share of the region was 12,5.	The share of the region is 12,5.	morphology	Tense_choice
The sharpest crease of the share will occur  the U.S.A.  between 2010 and 2020 when the portion of elders' population more than doubled to 25% from 10%.	The sharpest crease of the share occurred  the U.S.A.  between 2010 and 2020 when the portion of elders' population more than doubled to 25% from 10%.	morphology	Tense_choice
The shortest above all Kyoto railway which went under the ground and has only 45 million of passengers during 1 year.	The shortest above all Kyoto railway which goes under the ground and has only 45 million of passengers during 1 year.	morphology	Tense_choice
The shortest above all Kyoto railway which goes under the ground and had only 45 million of passengers during 1 year.	The shortest above all Kyoto railway which goes under the ground and has only 45 million of passengers during 1 year.	morphology	Tense_choice
The demonstrated bar charts provide us information on how the use of Facebook changed from 2012 to 2013 in millions of users and the percentages of men and women indicating one of the given reasons for using Facebook as main.	The demonstrated bar charts provide us information on how the use of Facebook changes from 2012 to 2013 in millions of users and the percentages of men and women indicating one of the given reasons for using Facebook as main.	morphology	Tense_choice
A similar situation took place in South Asia, where the fall of unemployment rate was one per cent.	A similar situation takes place in South Asia, where the fall of unemployment rate was one per cent.	morphology	Tense_choice
The situation in S. Asia and N. Africa has not changed.	The situation in S. Asia and N. Africa had not changes.	morphology	Tense_choice
The situation did not differ much between the two genders, and the timing of sport activities declines similarly within the men's and women's's populations as people experience the process of aging.	The situation does not differ much between the two genders, and the timing of sport activities declines similarly within the men's and women's's populations as people experience the process of aging.	morphology	Tense_choice
The situation does not differ much between the two genders, and the timing of sports activities declines similarly within the men's and women's's populations as people experience the process of aging.	The situation does not differ much between the two genders, and the timing of sport activities declines similarly within the men's and women's's populations as people experience the process of aging.	morphology	Noun_number
The situation does not differ much between the two genders, and the timing of sport activities declined similarly within the men's and women's's populations as people experience the process of aging.	The situation does not differ much between the two genders, and the timing of sport activities declines similarly within the men's and women's's populations as people experience the process of aging.	morphology	Tense_choice
The situation does not differ much between the two genders, and the timing of sport activities declines similarly within the men's and women's's populations as people experienced the process of aging.	The situation does not differ much between the two genders, and the timing of sport activities declines similarly within the men's and women's's populations as people experience the process of aging.	morphology	Tense_choice
The situation for small businesses is not so bad either.	The situation for small business is not so bad either.	morphology	Noun_number
The situation for small business will not be so bad either.	The situation for small business is not so bad either.	morphology	Tense_choice
The situation had been improved slightly by 2012 showing that more girls and boys were able to attend primary school.	The situation has improved slightly by 2012 showing that more girls and boys were able to attend primary school.	morphology	Tense_choice
The situation has positive and negative impacts.	The situation has positive and negative impact.	morphology	Noun_number
The situation changed remarkably in 2011: the investment in energy strongly increased for both countries.	The situation has remarkable changed in 2011: the investment in energy strongly increased for both countries.	morphology	Tense_choice
The situation in the EU differed from the other ones as the unemployment rate rises there from 7,5% in 2014 to 7,9 in 2015.	The situation in the EU differs from the other ones as the unemployment rate rises there from 7,5% in 2014 to 7,9 in 2015.	morphology	Tense_choice
The situation in the EU differs from the other ones as the unemployment rate rose there from 7,5% in 2014 to 7,9 in 2015.	The situation in the EU differs from the other ones as the unemployment rate rises there from 7,5% in 2014 to 7,9 in 2015.	morphology	Tense_choice
The situation in the Middle East was approximately the same in 2014.	The situation in the Middle East is approximately the same in 2014.	morphology	Tense_choice
The situation in the rest of world from 2000 to 2012 was more static.	The situation in the rest of world from 2000 to 2012 is more static.	morphology	Tense_choice
The situation in the world overall did not change: high unemployment in African countries was balanced by South Asia, with other regions somewhat in the middle.	The situation in the world overall did not change: high unemployment in African countries is balanced by South Asia, with other regions somewhat in the middle.	morphology	Tense_choice
The situation was different in the USA.	The situation is different in the USA.	morphology	Tense_choice
The situation was getting worse only in the EU as column has grown from 2014.	The situation is getting worse only in the EU as column has grown from 2014.	morphology	Tense_choice
The situation is getting worse only in the EU as column had grown from 2014.	The situation is getting worse only in the EU as column has grown from 2014.	morphology	Tense_choice
The situation was similar with women.	The situation is similar with women.	morphology	Tense_choice
The situation was the same in France.	The situation is the same in France.	morphology	Tense_choice
The situation of primary education access was much better in the rest of the world (in 2012 the number was half less than in Africa).	The situation of primary education access is much better in the rest of the world (in 2012 the number is half less than in Africa).	morphology	Tense_choice
The situation of primary education access was much better in the rest of the world (in 2012 the number was half less than in Africa).	The situation of primary education access is much better in the rest of the world (in 2012 the number is half less than in Africa).	morphology	Tense_choice
The situation started to change and in the mid 80s about 20 million of UK residents visited places outside the country.	The situation started to change and in the mid 80s about 20 millions of UK residents visited places outside the country.	morphology	Noun_number
The situation with New Zealand was a little bit ambiguous.	The situation with New Zealand is a little bit ambiguous.	morphology	Tense_choice
The situation with undergraduate diplomas and bachelor's degree showed a different picture.	The situation with undergraduate diploma and bachelor's degree showed a different picture.	morphology	Noun_number
The situation with undergraduate diploma and bachelor's degrees showed a different picture.	The situation with undergraduate diploma and bachelor's degree showed a different picture.	morphology	Noun_number
The situation with women activity is more slight than men: from 2 hours to 10 minutes for young girl to 75+ women representively.	The situation with women activity is more slight than man's: from 2 hours to 10 minutes for young girl to 75+ women representively.	morphology	Noun_number
The situation with women activity is more slight than man's: from 2 hours to 10 minutes for young girls to 75+ women representively.	The situation with women activity is more slight than man's: from 2 hours to 10 minutes for young girl to 75+ women representively.	morphology	Noun_number
The slowest trend was in the rest of the world, numbers went down  in small number.	The slowest trend is in the rest of the world, numbers went down  in small number.	morphology	Tense_choice
The small group in this sector was 56-65 , ; the number of these  start from 5400  in 1998 and in 2006 was 3287 .	The small group in this sector are 56-65 , ; the number of these  start from 5400  in 1998 and in 2006 are 3287 .	morphology	Tense_choice
The small group in this sector are 56-65 , ; the number of these  started from 5400  in 1998 and in 2006 are 3287 .	The small group in this sector are 56-65 , ; the number of these  start from 5400  in 1998 and in 2006 are 3287 .	morphology	Tense_choice
The small group in this sector was 56-65 , ; the number of these  start from 5400  in 1998 and in 2006 was 3287 .	The small group in this sector are 56-65 , ; the number of these  start from 5400  in 1998 and in 2006 are 3287 .	morphology	Tense_choice
The small rise in the EU may have been stimulated by migrants from the Middle East.	The small rise in the EU may be stimulated by migrants from the Middle East.	morphology	Tense_choice
The smaller difference in 1980 was in New Zealand (20 percent) and in Germany (23 percent).	The smaller difference in 1980 is in New Zealand (20 percent) and in Germany (23 percent).	morphology	Tense_choice
The smallest amount of time doing sports for has been spent elderly people over 75 years old, among males, the mark reached 29,2 minutes, whereas women did sports for only 10 minutes in 2012.	The smallest amount of time doing sports for have spent elderly people over 75 years old, among males, the mark reached 29,2 minutes, whereas women did sports for only 10 minutes in 2012.	morphology	Tense_choice
The smallest difference was shown in New Zealand changing from 20% to about 11%.	The smallest difference is shown in New Zealand changing from 20% to about 11%.	morphology	Tense_choice
The smallest level of eBook market was predicted to be in China in 2018 , and as for the printed book market the lowest figures was predicted to be the UK (2 billion dollars) in 2018.	The smallest level of eBook market will be in China in 2018 , and as for the printed book market the lowest figures will be the UK (2 billion dollars) in 2018.	morphology	Tense_choice
The smallest level of eBook market were forecast to be found  in China in 2018 , and as for the printed book market the lowest figures were forecast to be found  the UK (2 billion dollars) in 2018.	The smallest level of eBook market will be in China in 2018 , and as for the printed book market the lowest figures will be the UK (2 billion dollars) in 2018.	morphology	Tense_choice
The smallest value belonged to South Asia, 3,9%, whereas the biggest part of unemloyed people was to North Africa.	The smallest value belonged to South Asia, 3,9%, whereas the biggest part of unemloyed people is to North Africa.	morphology	Tense_choice
The smallest number was achieved by South Asia in 2012 and the biggest was achieved by Africa in 2000.	The smallest number has South Asia in 2012 and the biggest has Africa in 2000.	morphology	Tense_choice
The smallest number was achieved by South Asia in 2012 and the biggest was achieved by Africa in 2000.	The smallest number has South Asia in 2012 and the biggest has Africa in 2000.	morphology	Tense_choice
The lowest one was found in South Asia , and it was 3,9%.	The lowest one was found in South Asia , and it is 3,9%.	morphology	Tense_choice
The smallest part of goods, which was only 6% of overall quantity, was classified as "non-metallic minerals" if speaking about transportation by rail.	The smallest part of goods, which is only 6% of overall quantity, is classified as "non-metallic minerals" if speaking about transportation by rail.	morphology	Tense_choice
The smallest part of goods, which was only 6% of overall quantity, was classified as "non-metallic minerals" if speaking about transportation by rail.	The smallest part of goods, which is only 6% of overall quantity, is classified as "non-metallic minerals" if speaking about transportation by rail.	morphology	Tense_choice
The smallest underground railway system was in Kyoto, only 11 kilometres of route and 45 million passengers, even the Los Angeles railway system, built 20 years later, was bigger by using each kilometer more efficiently than any other country.	The smallest underground railway system is in Kyoto, only 11 kilometres of route and 45 million passengers, even the Los Angeles railway system, built 20 years later, is bigger by using each kilometer more efficiently than any other country.	morphology	Tense_choice
The smallest underground railway system was in Kyoto, only 11 kilometres of route and 45 million passengers, even the Los Angeles railway system, built 20 years later, was bigger by using each kilometer more efficiently than any other country.	The smallest underground railway system is in Kyoto, only 11 kilometres of route and 45 million passengers, even the Los Angeles railway system, built 20 years later, is bigger by using each kilometer more efficiently than any other country.	morphology	Tense_choice
The smart number of minutes, that men are ready to spend on sport and exercise, significantly decreased to less than half an hour.	The smart number of minutes, that men are ready to spend on sport and exercises, significantly decreased to less than half an hour.	morphology	Noun_number
The smart number of minutes, that men are ready to spend on sport and exercises, has significantly decreased  to less than half an hour.	The smart number of minutes, that men are ready to spend on sport and exercises, significantly decreased to less than half an hour.	morphology	Tense_choice
The society have a very big problem if we have equal number of male and female specialists in every professions.	The society will have a very big problem if we will have equal number of male and female specialists in every professions.	morphology	Tense_choice
The society will have a very big problem if we will have equal numbers of male and female specialists in every professions.	The society will have a very big problem if we will have equal number of male and female specialists in every professions.	morphology	Noun_number
The society will have a very big problem if we will have equal number of male and female specialists in every profession.	The society will have a very big problem if we will have equal number of male and female specialists in every professions.	morphology	Noun_number
The solution for these two problems is very simple: people must go walk in parks , do some sports and limited the time they  using gadgets.	The solution for these two problems is very simple: people must go walk in parks , do some sport and limited the time they  using gadgets.	morphology	Noun_number
The solution for these two problems is very simple: people must go walk in parks , do some sport and limit the time they  using gadgets.	The solution for these two problems is very simple: people must go walk in parks , do some sport and limited the time they  using gadgets.	morphology	Tense_choice
The solution for these two problems is very simple: people must go walk in parks , do some sport and limited the time they  use gadgets.	The solution for these two problems is very simple: people must go walk in parks , do some sport and limited the time they  using gadgets.	morphology	Tense_choice
The space exploration began in 1950 and it was a huge step for the humanity.	The space exploration begins in 1950 and it was a huge step for the humanity.	morphology	Tense_choice
The sphere of hotels & catering became more attractive for people older 26 : the number of people in this sphere decreased only in the youngest group of respondents.	The sphere of hotels & catering became more attractive for people older 26 : the number of people in this sphere decrease only in the youngest group of respondents.	morphology	Tense_choice
The sports activity of men of 25-34 ages is significantly lower than in previous period (from 282,1 to 153,2).	The sport activity of men of 25-34 ages is significantly lower than in previous period (from 282,1 to 153,2).	morphology	Noun_number
The sports minutes of men is increasing in age category 25-34 and 35-44, on average 130 minutes - 2 hours, while the minutes of womens remains the same level - 92,8 minutes in age category 25-34 and 35-44.	The sport minutes of men is increasing in age category 25-34 and 35-44, on average 130 minutes - 2 hours, while the minutes of womens remains the same level - 92,8 minutes in age category 25-34 and 35-44.	morphology	Noun_number
The sport minutes of men is increasing in age categories 25-34 and 35-44, on average 130 minutes - 2 hours, while the minutes of womens remains the same level - 92,8 minutes in age categories 25-34 and 35-44.	The sport minutes of men is increasing in age category 25-34 and 35-44, on average 130 minutes - 2 hours, while the minutes of womens remains the same level - 92,8 minutes in age category 25-34 and 35-44.	morphology	Noun_number
The sport minutes of men is increasing in age categories 25-34 and 35-44, on average 130 minutes - 2 hours, while the minutes of womens remains the same level - 92,8 minutes in age categories 25-34 and 35-44.	The sport minutes of men is increasing in age category 25-34 and 35-44, on average 130 minutes - 2 hours, while the minutes of womens remains the same level - 92,8 minutes in age category 25-34 and 35-44.	morphology	Noun_number
Sports time have started to decrease at  same point when  people's age have increased.	sport time have started to decrease at  same point when  people's age have increased.	morphology	Noun_number
The spread use of modern technology requires enormous amounts of money to reveal new ways to cure such health problems.	The spread use of modern technology requires enormous amount of money to reveal new ways to cure such health problems.	morphology	Noun_number
The starting point of the world total investment was 100 billion dollars in 2006, while in 2011 it hit the maximum of 279 billion dollars.	The starting point of the world total investment was 100 billion dollars in 2006, while in 2011 it hits the maximum of 279 billion dollars.	morphology	Tense_choice
The statistics stayed flat in the year 1995.	The statistics stays flat in the year 1995.	morphology	Tense_choice
The statistics for men from 16 to 24 hit a peak with an average of 282,1 minutes a week.	The statistics for men from 16 to 24 hits a peak with an average of 282,1 minutes a week.	morphology	Tense_choice
The statistics in France is changeable too.	The statistic in France is changeable too.	morphology	Noun_number
The statweretic in France were changeable too.	The statistic in France is changeable too.	morphology	Tense_choice
The statistics below marks a positive trend of the unemployment rate, thus only the EU suffered from its ofcrease from 7,5% to 7,9% of 2015.	The statistics below marks a positive trend of the unemployment rate, thus only the EU suffers from its ofcrease from 7,5% to 7,9% of 2015.	morphology	Tense_choice
The statistics shows that happy people have much longer and brighter lives than lonely and angry people.	The statistics shows that happy people have much longer and brighter life than lonely and angry people.	morphology	Noun_number
The statement was that governments were engaged in helping only people who lived in their own countries.	The statement was that governments were engaged in helping only people who live in their own countries.	morphology	Tense_choice
The striking fact of appearing of a new category of visits reason reason is presented by the second pie chart.	The striking fact of appearing of a new category of visiting reason is presented by the second pie chart.	morphology	Noun_number
The striking point is that women of all agess are less active in exercising than men, except the range of ages 55-64.	The striking point is that women of all ages are less active in exercising than men, except the range of age 55-64.	morphology	Noun_number
The strong similar feature we see is that the time that people spend on sports activities become lower when people get old.	The strong similar feature we see is that the time that people spend on sport activities become lower when people get old.	morphology	Noun_number
The strongest change situation in eBook market in USA, where the outcome of e-book market has raised to three billion US Dollars in comparison with 2014.	The strongest change situation in eBook market in USA, where the outcome of e-book market raised to three billion US Dollars in comparison with 2014.	morphology	Tense_choice
The successful example of avoiding the problem of sleeping is using phones, laptops or computers the last time before going to bed in two hours at least.	The successful example of avoiding the problems of sleeping is using phones, laptops or computers the last time before going to bed in two hours at least.	morphology	Noun_number
The suggestion that the quality of public health is getting worse and worse day to day is gaining popularity.	The suggestion that the quality of public health gets worse and worse day to day is gaining popularity.	morphology	Tense_choice
The supply of developed countries fluctuated between almost 70 bn dollars and 100 bn dollars during the period from 2006 to 2009 while the duringvestment of developduringg countries had permanently move up to 60 bn during 2009 from 2010 to 2013 the developed countries duringvestment had hit the highest poduringt during 2011 and moderately reduce during 2013.	The supply of developed countries had fluctuated between almost 70 bn dollars and 100 bn dollars during the period from 2006 to 2009 while the duringvestment of developduringg countries had permanently move up to 60 bn during 2009 from 2010 to 2013 the developed countries duringvestment had hit the highest poduringt during 2011 and moderately reduce during 2013.	morphology	Tense_choice
The supply of developed countries had fluctuated between almost 70 bn dollars and 100 bn dollars during the period from 2006 to 2009 while the duringvestment of developduringg countries permanently moved up to 60 bn during 2009 from 2010 to 2013 the developed countries duringvestment had hit the highest poduringt during 2011 and moderately reduce during 2013.	The supply of developed countries had fluctuated between almost 70 bn dollars and 100 bn dollars during the period from 2006 to 2009 while the duringvestment of developduringg countries had permanently move up to 60 bn during 2009 from 2010 to 2013 the developed countries duringvestment had hit the highest poduringt during 2011 and moderately reduce during 2013.	morphology	Tense_choice
The supply of developed countries had fluctuated between almost 70 bn dollars and 100 bn dollars during the period from 2006 to 2009 while the duringvestment of developduringg countries had permanently move up to 60 bn during 2009 from 2010 to 2013 the developed countries duringvestment hit the highest poduringt during 2011 and moderately reduce during 2013.	The supply of developed countries had fluctuated between almost 70 bn dollars and 100 bn dollars during the period from 2006 to 2009 while the duringvestment of developduringg countries had permanently move up to 60 bn during 2009 from 2010 to 2013 the developed countries duringvestment had hit the highest poduringt during 2011 and moderately reduce during 2013.	morphology	Tense_choice
The supply of developed countries had fluctuated between almost 70 bn dollars and 100 bn dollars during the period from 2006 to 2009 while the duringvestment of developduringg countries had permanently move up to 60 bn during 2009 from 2010 to 2013 the developed countries duringvestment had hit the highest poduringt during 2011 and moderately reduced during 2013.	The supply of developed countries had fluctuated between almost 70 bn dollars and 100 bn dollars during the period from 2006 to 2009 while the duringvestment of developduringg countries had permanently move up to 60 bn during 2009 from 2010 to 2013 the developed countries duringvestment had hit the highest poduringt during 2011 and moderately reduce during 2013.	morphology	Tense_choice
The support of our friend or partner will help to achieve our goals.	The support of our friend or partner help to achieve our goals.	morphology	Tense_choice
The table also shows that the number of children without access by the school had declined significantly by 2012.	The table also shows that the number of children without access by the school has declined significantly by 2012.	morphology	Tense_choice
The table and chart below illustrate the percentage of girls and boys who had problems with their weight in Canada from 1985 to 2005 and the percentage of teenagers who did regular physical activities in 1990 and 2005.	The table and chart below illustrate the percentage of girls and boys who had problems with their weight in Canada from 1985 to 2005 and the percentage of teenagers who did regular physical activity in 1990 and 2005.	morphology	Noun_number
The table below compares the percentage of boys and girls engaged in sport in 1990 and 2005.	The table below compares the percentage of boys and girls engaged in sports in 1990 and 2005.	morphology	Noun_number
The table compares the average amount of time spent on sports activities by different age groups of males and females in the UK.	The table compares the average amount of time spent on sport activities by different age groups of males and females in the UK.	morphology	Noun_number
The table demonstrates that female workers in Indonesia concentrated mostly on agriculture, while in Australia they prefer to work in services.	The table demonstrates that female workers in Indonesia concentrate mostly on agriculture, while in Australia they prefer to work in services.	morphology	Tense_choice
The table demonstrates that female workers in Indonesia concentrate mostly on agriculture, while in Australia they preferred to work in services.	The table demonstrates that female workers in Indonesia concentrate mostly on agriculture, while in Australia they prefer to work in services.	morphology	Tense_choice
The table demonstrates the information regarding the number of people of different age who worked in certain spheres in the UK in the period of time from 1998 to 2006.	The table demonstrates the information regarding the number of people of different age who work in certain spheres in the UK in the period of time from 1998 to 2006.	morphology	Tense_choice
The table graph gives information about people in different age groups who worked in various professional areas in the UK in two periods of time (1998 and 2006 ).	The table graph gives information about people in different age groups who worked in various professional areas in the UK in two period of time (1998 and 2006 ).	morphology	Noun_number
The table represents the number of people of different ages who were work in certain work sectors/spheres in the UK in 1998 and in 2006.	The table represents the numbers of people of different ages who were work in certain work sectors/spheres in the UK in 1998 and in 2006.	morphology	Noun_number
The table illustrates the proportion of unemployment between 2014 and 2015 in selected world.	The table illustrated the proportion of unemployment between 2014 and 2015 in selected world.	morphology	Tense_choice
The table illustrates the amount of time which people waste on sport and doing exercises in different periods of years in England in 2012.	The table illustrates the amount of time which people waste on sport and doing exercises in different period of years in England in 2012.	morphology	Noun_number
The table illustrates the changes in proportions of people who worked in the difference sectors of the UK economics.	The table illustrates the changes in proportions of people working in the difference sectors of the UK economics.	morphology	Tense_choice
The table illustrates the data about transport railway systems in different cities around the world.	The table illustrates the data about transport railway system in different cities around the world.	morphology	Noun_number
The table on the previous page demonstrates features of underground railway systems in six different cities.	The table on the previous page demonstrates features of underground railway system in six different cities.	morphology	Noun_number
The table presents the data on differences in employment by gender in 2010 in Indonesia and Australia in three employment sectors which are agriculture, industry and services.	The table presents the data on differences in employment by gender in 2010 in Indonesia and Australia in three employment sectors which were agriculture, industry and services.	morphology	Tense_choice
The table provides information about the underground railway systems in six big cities such as: London, Paris, Tokyo, Washington DC, Kyoto, Los Angeles.	The table provides information about the underground railway system in six big cities such as: London, Paris, Tokyo, Washington DC, Kyoto, Los Angeles.	morphology	Noun_number
The table shows the percentages of boys and girls in Canada who did regular sport activities from 1990 till 2005.	The table shows the percentage of boys and girls in Canada who did regular sport activities from 1990 till 2005.	morphology	Noun_number
The table illustrates that the percentage of children who did regular physical activity increased from 1990 to 2005.	The table illustrates that the percentage of children who did regular physical activity has increased from 1990 to 2005.	morphology	Tense_choice
The table that describes the amount of boys and girls that did sport regularly shows a different trend.	The table that describes the amount of boys and girls that do sport regularly shows a different trend.	morphology	Tense_choice
The table that describes the amount of boys and girls that do sports regularly shows a different trend.	The table that describes the amount of boys and girls that do sport regularly shows a different trend.	morphology	Noun_number
The table that provides data on the approximately same time limit illustrates the fact that , although both genders demonstrated a substantial increase in the fraction of physically active ones, boys remain predominant.	The table that provides data on the approximately same time limit illustrates the fact that , although both genders demonstrate a substantial increase in the fraction of physically active ones, boys remain predominant.	morphology	Tense_choice
The table that provides data on the approximately same time limit illustrates the fact that , although both genders demonstrate a substantial increase in the fraction of physically active ones, boys remained predominant.	The table that provides data on the approximately same time limit illustrates the fact that , although both genders demonstrate a substantial increase in the fraction of physically active ones, boys remain predominant.	morphology	Tense_choice
The table which is presented below shows the amount of kids who were involved in physical activities over twenty years.	The table which is presented below shows the amount of kids who were involved in physical activity over twenty years.	morphology	Noun_number
The tables below provide to us information about men and female workers in three spheres of work in Indonesia and Australia in 2010.	The tables below provide to us information about man and female workers in three spheres of work in Indonesia and Australia in 2010.	morphology	Noun_number
Teenagers should have be more busy in their  life and in ttheir  case in they head won't be thoughts, connecting with crimes.	Teenagers should have be more busy in their  life and in ttheir  cases in they head won't be thoughts, connecting with crimes.	morphology	Noun_number
The temperatures are illustrated by a black line, which represents the maximum values, and a dotted line, which represents the minimum values.	The temperature are illustrated by a black line, which represents the maximum values, and a dotted line, which represents the minimum values.	morphology	Noun_number
The temperatures in Yakutsk in March and October are almost the same (around 0В°C).	The temperature in Yakutsk in March and October are almost the same (around 0В°C).	morphology	Noun_number
The temperature of Yakutsk starts in January, where the maximum is -25В°C and minimum -40В°C, when in Rio de Janeiro at the same time the maximum temperature is 30В°C and minimum is 23В°C.	The temperature of Yakutsk started in January, where the maximum is -25В°C and minimum -40В°C, when in Rio de Janeiro at the same time the maximum temperature is 30В°C and minimum is 23В°C.	morphology	Tense_choice
The temperature peaks 25В°C in July in Yakutsk, while the maximum temperature in Rio de Janeiro accounted for 30В°C in Januar.	The temperature to pick 25В°C in July in Yakutsk, while the maximum temperature in Rio de Janeiro accounted for 30В°C in Januar.	morphology	Tense_choice
The tendencies for visits were quite similar.	The tendencies for visits are quite similar.	morphology	Tense_choice
The tendency for both genders from 25 to 45 are the same even though there was a significant difference between men and women in doing sport. The numbers of men are rather big compared to to females.	The tendency for both genders from 25 to 45 are the same even though there was a significant difference between men and women in doing sport. The numbers of men are rather big compared to to females.	morphology	Tense_choice
The tendency that could be observed is that the time people spent on sports activities decreased depending on how old people are.	The tendency that could be observed is that the time people spent on sport activities decreased depending on how old people are.	morphology	Noun_number
The tendency to decrease can be seen in the end of 20th century, notably, that since 1995 up to 2015 the results of the usage were more stable.	The tendency to decrease can be seen in the end of 20th century, notably, that since 1995 up to 2015 the results of the usage are more stable.	morphology	Tense_choice
The third and the last popular sector in Indonesia was industry, it was only 15 workers by male, and 8 workers by female.	The third and the last popular sector in Indonesia is industry, it is only 15 workers by male, and 8 workers by female.	morphology	Tense_choice
The third is European Union, which unemployment rate had risen since 2014.	The third is European Union, which unemployment rate rised since 2014.	morphology	Tense_choice
The third place took a group of people from 35 to 44 years.	The third place takes a group of people from 35 to 44 years.	morphology	Tense_choice
The third point is that if a global company comes  overall local salary will go down because big companies always pay less than  small ones and such companies will not raise it .	The third point is that if a global company comes  overall local salary will go down because big companies always pay less than  small one and such companies will not raise it .	morphology	Noun_number
The third significant advantage of a small firm is the high speed of information dissemination.	The third significant advantage of a small firms is the high speed of information dissemination.	morphology	Noun_number
The three charts in question display the total number of students attending each of the three course types, with each chart displaying proportions of different age groups attending.	The three charts in question display the total numbers of students attending each of the three course types, with each chart displaying proportions of different age groups attending.	morphology	Noun_number
The three pie charts provide information about attendance Science, Arts, and Sports and Health courses among different age groups (18-25 years old, 26-40 years old, and 40 years old and above).	The three pie charts provide information about attendance Science, Arts, and Sports and Health courses among different age groups (18-25 year old, 26-40 year old, and 40 year old and above).	morphology	Noun_number
The three pie charts provide information about attendance Science, Arts, and Sports and Health courses among different age groups (18-25 years old, 26-40 years old, and 40 years old and above).	The three pie charts provide information about attendance Science, Arts, and Sports and Health courses among different age groups (18-25 year old, 26-40 year old, and 40 year old and above).	morphology	Noun_number
The three pie charts provide information about attendance Science, Arts, and Sports and Health courses among different age groups (18-25 years old, 26-40 years old, and 40 years old and above).	The three pie charts provide information about attendance Science, Arts, and Sports and Health courses among different age groups (18-25 year old, 26-40 year old, and 40 year old and above).	morphology	Noun_number
The time spent on sports activities declines steadily in the older age categories in spite of gender.	The time spent on sports activities declined steadily in the older age categories in spite of gender.	morphology	Tense_choice
The time is measured in minutes and the ages of people varies from 16 to over 75.	The time is measured in minutes and the age of people varies from 16 to over 75.	morphology	Noun_number
The time men spent for sports fall by half in comparison with 16-24-year-old men.	The time men spend for sports fall by half in comparison with 16-24-year-old men.	morphology	Tense_choice
The time men spend for sports reduced by half in comparison with 16-24-year-old men.	The time men spend for sports fall by half in comparison with 16-24-year-old men.	morphology	Tense_choice
The time spent doing sport is the same for women at the ages spent 25-34 years and 35-44 years.	The time spent doing sport is the same for women at the age spent 25-34 years and 35-44 years.	morphology	Noun_number
The time on sport is decreasing, but once it rises - the 8 minute difference between groups on 55-64 years and 65-74 years.	The time on sport is decreasing, but once it rises - the 8 minute difference between group on 55-64 years and 65-74 years.	morphology	Noun_number
The time spent on sport decreases when the age of respondents gets higher.	The time spend on sport decreases when the age of respondents gets higher.	morphology	Tense_choice
The time spend on sport decreased when the age of respondents gets higher.	The time spend on sport decreases when the age of respondents gets higher.	morphology	Tense_choice
The time spent by women fluctuated throughout all ages.	The time spent by woman fluctuated throughout all ages.	morphology	Noun_number
The time spent on exercising dropped almost twice from 282,1 minutes to 153,8.	The time spent on exercising drops almost twice from 282,1 minutes to 153,8.	morphology	Tense_choice
The time spent on sport among men at the age of 25 - 45 years is practically the same. At the age of 55-64 the figures dropped to the level of 52. It is noticeable than male people at the age of 65 spent a bIt more time on exercises than 55-year-old men.	The time spent on sport among man at the age of 25 - 45 years is practically the same. At the age of 55-64 the figures dropped to the level of 52. It is noticeable than male people at the age of 65 spent a bIt more time on exercises than 55-year-old man.	morphology	Noun_number
The time spent on sport among man at the age of 25 - 45 years was practically the same. At the age of 55-64 the figures dropped to the level of 52. It was noticeable than male people at the age of 65 spent a bIt more time on exercwases than 55-year-old man.	The time spent on sport among man at the age of 25 - 45 years is practically the same. At the age of 55-64 the figures dropped to the level of 52. It is noticeable than male people at the age of 65 spent a bIt more time on exercises than 55-year-old man.	morphology	Tense_choice
The time spent on sport among men at the age of 25 - 45 years is practically the same. At the age of 55-64 the figures dropped to the level of 52. It is noticeable than male people at the age of 65 spent a bIt more time on exercises than 55-year-old men.	The time spent on sport among man at the age of 25 - 45 years is practically the same. At the age of 55-64 the figures dropped to the level of 52. It is noticeable than male people at the age of 65 spent a bIt more time on exercises than 55-year-old man.	morphology	Noun_number
