texts_good	texts_bad	field	error_type
To summarize, in the most of countries there will be decline of income from print market, however revenue from ebook market will grow up in all of these countries.	To summarize, in the most of countries will be decline of income from print market, however revenue from ebook market will grow up in all of these countries.	discourse	Absence_comp_sent
To summarize the most likely cause of the trend towards young people's committing more crimes th ever before is  Internet crazy d harmful content.	To summarize the most likely cause of the trend towards young people's committing more crimes th ever before is  Internet crazy d harmful content.	discourse	Absence_comp_sent
To summarize, there are some somewhat strong arguments to punishing law violators.	To summarize, there some somewhat strong arguments to punishing law violators.	discourse	Absence_comp_sent
To tackle this problem, we need to find the reasons why children commit crimes and then to find the ways in which parents and teachers can affect these reasons.	To tackle this problem, we need to find the reasons why children commit crimes and then to find the ways parents and teachers can affect these reasons.	discourse	Absence_explanation
On the contrary, the lowest level is in South Asia and it remains stable too, but there it was about 3,9 per cent.	On the contrary, the lowest level is in South Asia and it remains stable too, but there is about 3,9 per cent.	discourse	Absence_comp_sent
at the present time the trends have changed.	To the present the trends have changed.	discourse	Absence_explanation
They need to with them with no gadgets, to take them off sometimes, to teach their child live in this world.	To walk with them with no gadgets, to take them off sometimes, to teach their child live in this world.	discourse	Absence_comp_sent
Today a lot of young families want to be financially independent , so both parents prefer work than to stay at home raising their children.	Today a lot of young families want to be financially independent , so both parents prefer work than to raise their children at home.	discourse	Absence_explanation
Today in our society the problem of pirate copies of pieces of art is very actual.	Today in our society the problem of pirate copies is very actual.	discourse	Absence_explanation
Today the Internet provides us with a lot of information, which  sometimes  not suitable for a child.	Today the Internet provides a lot of information, which  sometimes  not suitable for a child.	discourse	Absence_explanation
Today modern technologies provide opportunities to get mostly all the content you needand, specifically the Internet admits to receive different types of informationand, including music recordsand, films.	Today modern technologies provide opportunities to get mostly all the content you need, specifically the Internet admits to receive different types of information, including music records, films.	discourse	Absence_explanation
Today people has started to realize that the process of globalization has changed humankind lives both in a negative and a positive way.	Today people has started to realize that the process of globalization has changed humankind lives both a negative and a positive way.	discourse	Absence_comp_sent
Today science has plenty of studies how to improve ecology , and care about it, but harmful technologies are still used , and appear again.	Today science has plenty of studies how to improve ecology , and care about it, but harmful technologies still used , and appear again.	discourse	Absence_comp_sent
Today science has plenty of studies how to improve ecology , and care about it, but harmful technologies still used , and they appear again.	Today science has plenty of studies how to improve ecology , and care about it, but harmful technologies still used , and appear again.	discourse	Absence_comp_sent
Today, Ebglish-speaking culture became a world pop-culture, so American and British films are also watched by people who want to improve their English.	Today, Ebglish-speaking culture became a world pop-culture, so American and British films are also watched by people to improve their English.	discourse	Absence_comp_sent
Tokyo with nearly 2000 million passengers per year  has only 200 kilometres of routes which are worse than in London when for 775 passengers there are around 400 kilometres of route.	Tokyo with nearly 2000 passengers has only 200 kilometres of routes which are worse than in London when for 775 passengers there are around 400 kilometres of route.	discourse	Absence_explanation
Tokyo with nearly 2000 passengers has only 200 kilometres of routes which are worse than in London when for 775 million passengers per year there are around 400 kilometres of route.	Tokyo with nearly 2000 passengers has only 200 kilometres of routes which are worse than in London when for 775 passengers there are around 400 kilometres of route.	discourse	Absence_explanation
She was, too ambitious, tooo kind, also a generous person.	Too young, too ambitious, tooo kind, also a generous person.	discourse	Absence_comp_sent
Transportation of non-metallic minerals by the road makes up 13% and  is twice bigger than the transportation of non-metallic minerals which account for 6% and is transported by the rail.	Transportation of non-metallic minerals by the road makes up 13% and  is twice bigger than non-metallic minerals which account for 6% and is transported by the rail.	discourse	Absence_explanation
Turning back to the details, for Science courses the total amount of students attending it is 650 and it is the highest figure in comparison with Arts courses (600 students) and Sports and Health students.	Turning back to the details, for Science courses the total amount of students attending is 650 and it is the highest figure in comparison with Arts courses (600 students) and Sports and Health students.	discourse	Absence_explanation
Turning to the details, from the bar chart it can be seen that young men from 16 to 24 spent more than twice as much time doing sport in comparison with young ladies of the same age.	Turning to the details, from the bar chart can be seen that young men from 16 to 24 spent more than twice as much time doing sport in comparison with young ladies of the same age.	discourse	Absence_comp_sent
Turning to the elderly the age groups, it can be seen  that men and women spent a similar amount of time doing sport in the age group from 55 to 64.	Turning to the elderly the age groups, it can be seen  that men and women spent doing sport in the age group from 55 to 64.	discourse	Absence_comp_sent
twice as high number of man have this qualification in comparison with woman.	twice as high number of man have this in comparison with woman.	discourse	Absence_explanation
Two of the diagrams show the population numbers according to age in percentage in Yemen and Italy in 2000.	Two of the diagrams show humanity percentages of different ages in Yemen and Italy in 2000.	discourse	Absence_explanation
The two places have temperatures of about 15 degrees in the middle of summer - in July.	The two places have about 15 degrees in the middle of summer - in July.	discourse	Absence_comp_sent
The USA, however, had a bigger percentage of elderly people throughout the XXth century, having 10% in 1960 and  15% in 1980, but the overall percentage would be below that of the Japanese in 2040, when 25% would be 65 and elderlyer.	The USA, however, had a bigger percentage of elderly people throughout the century, having 10% in 1960 and  15% in 1980, but the overall percentage would be below that of the Japanese in 2040, when 25% would be 65 and elderlyer.	discourse	Absence_explanation
Under this tower there are so mandy cars and people.	Under this tower are so mandy cars and people.	discourse	Absence_comp_sent
undergraduate diploma was just less than half past from the whole post-school qualifications percentage.	undergraduate diploma was just less than half past from the whole percentage.	discourse	Absence_explanation
Undergraduate who were female accounted for 70 per cent of all undergraduate diploma holders.	Undergraduate who were female accounted for 70 per cent.	discourse	Absence_explanation
The underground was opened in 2001, is only twenty eight kilometres long and is used only by 50 million people per year, butfor example, the underground system in Kyoto is only 11 kilometres and is used by 45 million passengers, while the system in the underground system in Kyoto was opened  in 1981.	The underground was opened in 2001, is only twenty eight kilometres long and is used only by 50 million people per year, butfor example, Kyoto is only 11 kilometres and is used by 45 million passengers, while the system in Kyoto was opened  in 1981.	discourse	Absence_explanation
The underground systems in Paris, Tokyo and Washington DC started to work one after another in 1900, 1927, and 1976 respectively.	Undergrounds in Paris, Tokyo and Washington DC started to work one after another in 1900, 1927, and 1976 respectively.	discourse	Absence_explanation
Clear transport system, parks, shops are obligatory for every modern city just as buildings and good people who care about it.	Clear transport system, parks, shops are obligatory for every modern city as buildings and good people who care about it.	discourse	Absence_explanation
Undoubtedly, the main part of this product is made by Britain and the United States of America.	Undoubtedly, the main part of this product made by Britain and the United States of America.	discourse	Absence_comp_sent
Undoubtedly, there are many arguments, that can be given for increasing sports facilities and vice versa; let's take a look at the most important ones.	Undoubtedly, there are many arguments can be given for increasing sports facilities and vice versa; let's take a look at the most important ones.	discourse	Absence_comp_sent
Undoubtedly, we are face to face with a big problem because of a lot of air travel, that contributes global warming and air pollution, and it is unnecessary and we are just wasting it, governments will have to find solution of it.	Undoubtedly, we are face to face with a big problem because of a lot of air travel, that contributes global warming and air pollution, is unnecessary and we are just wasting it, governments will have to find solution of it.	discourse	Absence_comp_sent
The number of uneducated boys and girls amounted to 14,5 million and 18,5 million relatively.	Uneducated boys and girls amounted to 14,5 million and 18,5 million relatively.	discourse	Absence_comp_sent
The unemployment decreased from 11 to 9,6 percent.	The unemployment decreased from 11 to 9,6.	discourse	Absence_explanation
The unemployment is N Africa, S Asia and Worldwide is stable in 2014 and 2015.	The unemployment is N Africa, S Asia and Worldwide stable in 2014 and 2015.	discourse	Absence_comp_sent
Unemployment rate get higher from 7,5 to 7,9%.	Unemployment rate get higher from 7,5 to 7,9.	discourse	Absence_explanation
Unequal possibilities to study for different males certainly will create one more problem for potential employees.	Unequal possibilities to study for different males certainly will create one more problem potential workers.	discourse	Absence_comp_sent
Unfortunately, despite that there are some consequences.	Unfortunately, despite that there some consequences.	discourse	Absence_comp_sent
Unfortunately. in our country  fight against  is not well established or well developed in  comparison with west countries such as the EU or North America. In our daily life we can  witness  many our friend who are occupied with  downloading  pirate movies or music.	Unfortunately. in our country  fight against  is not well established or well developed in  comparison with west countries such as the EU or North America. In our daily life we can  witness  many our friend who are occupied with  downloading  movies or music.	discourse	Absence_explanation
Unfortunately, it has also much content that looks crazy and harmful to educated people.	Unfortunately, it has also much harmful, crazy for educational people content.	discourse	Absence_explanation
Unfortunately, some actions, that/which are supposed to be effective to solve the issue, can be inappropriate.	Unfortunately, some actions, supposed to be effective to solve the issue, can be inappropriate.	discourse	Absence_comp_sent
Unfortunately, some young people are  addicted to using them and cannot stop doing it even after being asked by a teacher.	Unfortunately, some young people are  addicted to using them and cannot stop it even after being asked by a teacher.	discourse	Absence_explanation
In contrast, in Sweden and the USA it rose to 14 and 15 percent respectively.	In contrast, in Sweden and the USA it rose to 14 and 15 percent.	discourse	Absence_explanation
Unlike  the city  Russia, where the lowest temperature is noticed durg wter months, about forty degrees below zero, the average temperature  Rio is noticed  July (almost 17 degrees above zero).	Unlike  the city  Russia, where the lowest temperature is durg wter months, about forty degrees below zero, the average temperature  Rio is  July (almost 17 degrees above zero).	discourse	Absence_comp_sent
Unlike  the city  Russia, where the lowest temperature is noticed durg wter months, about forty degrees below zero, the average temperature  Rio is noticed  July (almost 17 degrees above zero).	Unlike  the city  Russia, where the lowest temperature is durg wter months, about forty degrees below zero, the average temperature  Rio is  July (almost 17 degrees above zero).	discourse	Absence_comp_sent
Unsurprisingly, the chart shows that men in England have more training sessions than women and also, young men and women train more than elder persons.	Unsurprisingly, the chart shows that men in England have more trainings than women and also, young men and women train more than elder persons.	discourse	Absence_explanation
Until 1985 two lines climbed up for about 5 million visits, but after that the number of visits abroad by UK residents rocketed up significantly.	Until 1985 two lines climbed up for about 5 million visits, but after the number of visits abroad by UK residents rocketed up significantly.	discourse	Absence_explanation
Using libraries for study remained the least popular goal during the whole period of time and reached well under a half of total percentage of visits.	Using libraries for study remained the least popular goal during the whole period of time and reached well under a half.	discourse	Absence_explanation
Usully women do prefer certin subjects s  men do, tht is why there re not equl number of men do nd women do in ech subject.	Usully women prefer certin subjects s  men, tht is why there re not equl number of men nd women in ech subject.	discourse	Absence_comp_sent
value of The eBook sales rise for 500 millions from 1 to 1,5 billions.	value of eBook rise for 500 millions from 1 to 1,5 billions.	discourse	Absence_explanation
It is very important to give them the knowledge for their future life (in school, for example).	Very important to give them the knowledge for their future life (in school, for example).	discourse	Absence_comp_sent
It is very interesting that such a big city like Los Angeles have  equal number as the one in Kyoto (45 million) maybe because of short route which is 28 and this  subway was opened just 13 years ago so it should become bigger in future.	Very interesting that such a big city like Los Angeles have  equal number as the one in Kyoto (45 million) maybe because of short route which is 28 and this  subway was opened just 13 years ago so it should become bigger in future.	discourse	Absence_comp_sent
Very interesting that such a big city like Los Angeles have  equal number as the one in Kyoto (45 million) maybe because of short route which is 28 km long and this  subway was opened just 13 years ago so it should become bigger in future.	Very interesting that such a big city like Los Angeles have  equal number as the one in Kyoto (45 million) maybe because of short route which is 28 and this  subway was opened just 13 years ago so it should become bigger in future.	discourse	Absence_comp_sent
Violence, robberies, and many other types of crime committed by youths have been noticed to increase .	Violence, robberies and many other types of crimes have been noticed to increase .	discourse	Absence_explanation
Visits with the aim of finding information doubled, whereas going to libraries for studying became much less popular reason among the UK residents with just 2% of the total.	Visits with the aim of finding information doubled, whereas going to libraries for studying became much less popular among the UK residents with just 2% of the total.	discourse	Absence_explanation
Visits with the aim of finding information doubled, whereas going to libraries for studying became much less popular among the UK residents with just 2% of the total percentage.	Visits with the aim of finding information doubled, whereas going to libraries for studying became much less popular among the UK residents with just 2% of the total.	discourse	Absence_explanation
Washington : DC: has a higher number of people using the subway than Kyoto or Los Angeles: it is 144 million passengers.	Washington : DC: has a higher number of people than Kyoto or Los Angeles: it is 144 million passengers.	discourse	Absence_explanation
Washington's DC' one has only about 144 million users with the route of 126 kilometres.	Washington's DC' one has only about 144 users with the route of 126 kilometres.	discourse	Absence_explanation
We admire them because these buildings serve their purpose for years.	We admire because these buildings serve their purpose for years.	discourse	Absence_comp_sent
We all have a person whose works we admire, it can be a producer or a musician or an actor.	We all have a person whose works we admire, can be producer or musician or actor.	discourse	Absence_comp_sent
We also can see that five popular countries  were: France, Spain, USA, Greece and Turkey.	We also can see that five popular were: France, Spain, USA, Greece and Turkey.	discourse	Absence_explanation
We also can see that in this Brazilian city temperature is higher than in Yakutsk.	We also can see that in this Brazilian city temperature higher then in Yakutsk.	discourse	Absence_comp_sent
We can also notice that the amount of people from 40 to 49 years become students both in terms of interest and career, the percentage of such people is at the rate of 40.	We can also notice that the amount of people from 40 to 49 years become students both in terms of interest and career, which percentage is at the rate of 40.	discourse	Absence_explanation
We can find everything there from information about any subject to information about personal life of our favorite actor, singer.	We can find everything there from information about any subject to personal life of our favorite actor, singer.	discourse	Absence_comp_sent
We can imagine that an athlete in his or her/her search for achievements, is ready to try everything to increase his or her/her abilities.	We can imagine that an athlete in his or her/her search for achievements, ready to try everything to increase his or her/her abilities.	discourse	Absence_comp_sent
We can notice that in 2012 and in 2013 men and women use mostly the desktop version.	We can notice that in 2012 and in 2013 men and women use mostly desktops.	discourse	Absence_explanation
We can notice that people around 30 years old are not engaged into art (25%).	We can notice that people around 30 years old are not into art (25%).	discourse	Absence_comp_sent
We can see  that the level of unemployment in different world region changed, but the worldwide rate  remained stable.	We can see  that the level of unemployment in different world region changed, but the worldwide rate  stable.	discourse	Absence_comp_sent
We can see also that English men are more sporty than women in all age categories, excluding 55-64 year people, as women here spent on exercise more time than men, 55.4 minutes versus 52.7 minutes.	We can see also that English men are more sporty than women in all age categories, excluding 55-64 year people, women here spend on exercise more time than men, 55.4 minutes versus 52.7 minutes.	discourse	Absence_comp_sent
We can see from the  charts that the transportation of such goods as food products and non-metallic minerals by road has more percentages than by rail.	We can see from the  charts that the transportation of goods as food products and non-metallic minerals by road has more percentages than by rail.	discourse	Absence_explanation
We can see it on the graph, by scale "for interest" grows rapidly from 25% after the age of 30 - 39  finishing with 70% in category over 49.	We can see it on the graph, by scale "for interest" grows rapidly from 25% after 30 - 39  finishing with 70% in category over 49.	discourse	Absence_explanation
We can see  differences between Tokyo   where  the number of passengers  1927   and   Kyoto  less  several times.	We can see  differences between Tokyo   where  the number of passengers  1927   and   Kyoto  less  several times.	discourse	Absence_comp_sent
We can see that 50,1% of population in Yemen is children of 14 years old and below.	We can see that 50,1% of population in Yemen is children 14 years old and below.	discourse	Absence_comp_sent
We can see that 60+ years old people during Italy is more than during Yemen during all period of time.	We can see that 60+ years old people during Italy more than during Yemen during all period of time.	discourse	Absence_comp_sent
We can see that Facebook is the most popular social network in all the age groups, since is used by more than half people in all of them.	We can see that Facebook is the most popular social network in all the groups, since is used by more than half people in all of them.	discourse	Absence_explanation
We can see that both line go up from 7-9% to 15% in 1980.	We can see that both line go up from 7-9% to 15% 1980.	discourse	Absence_comp_sent
We can see that children and teenagers (people from 0 to 14) in both countries lose their position in the proportion of theby 2050.	We can see that children and teenagers (people from 0 to 14) in both countries lose their position in the proportion of the.	discourse	Absence_explanation
We can see that in South Asia there was the lowest percentage of unemployment, 3,9%.	We can see that in the South Asia the lowest percentage of unemployment, 3,9%.	discourse	Absence_comp_sent
We can see than number of minutes of telephone of calls by local-fixed line was more than duration of other type of calls.	We can see than number of minutes of telephone of calls by local-fixed line more than duration of other type of calls.	discourse	Absence_comp_sent
We can see that the number of elderly people will increase in all countries.	We can see that the number of people will increase in all countries.	discourse	Absence_comp_sent
We can see that the peak of time , who spent  doing sport was in the group of people from 16 to 24 , who spent more time than other the groups of any ages.	We can see that the peak of time spent  doing sport was in the group of people from 16 to 24 spent more time than other the groups of any ages.	discourse	Absence_comp_sent
We can see that the shortest route is in Kyoto, the length of it is just 11 kilometres , and the number of passengers is also the smallest there - just 45 million per year.	We can see that the shortest route is in Kyoto, the length is just 11 kilometres , and the number of passengers is also the smallest there - just 45 million per year.	discourse	Absence_comp_sent
We can see that weather in Yakutsk changes from the extreme temperatures  each year and is colder overall, while climate in Brazil stays at approximately catstant level and generally remains hot throughout the year.	We can see that weather in Yakutsk changes from extremities each year and is colder overall, while climate in Brazil stays at approximately catstant level and generally remains hot throughout the year.	discourse	Absence_explanation
We can see the declining trend of time spent as people became older, especially for men, whose average time spent sharply drops from 282,1 to 114,2 just in 30 years.	We can see the declining trend of time spent as becoming elder, especially for men, whose average time spent sharply drops from 282,1 to 114,2 just in 30 years.	discourse	Absence_comp_sent
We can see the declining trend of time spent as becoming elder, especially for men, whose average time spent sharply drops from 282,1 to 114,2 minutes just in 30 years.	We can see the declining trend of time spent as becoming elder, especially for men, whose average time spent sharply drops from 282,1 to 114,2 just in 30 years.	discourse	Absence_explanation
We can see,  among people 16-24 years old the numbers reached 282,1 and 114,1 minutes among men and womenrespectively.	We can see,  among people 16-24 years old the numbers reached 282,1 and 114,1 among men and womenrespectively.	discourse	Absence_explanation
We can see that quantity of boys is often larger than girls but this principle does not work in South Asia in in 2012 and in the rest of the world in in 2012.	We can see that quantity of boys often more than girls but this principle does not work in South Asia in in 2012 and in the rest of the world in in 2012.	discourse	Absence_comp_sent
We can see that quantity of boys often more than the amount of girls but this principle does not work in South Asia in in 2012 and in the rest of the world in in 2012.	We can see that quantity of boys often more than girls but this principle does not work in South Asia in in 2012 and in the rest of the world in in 2012.	discourse	Absence_comp_sent
We can see the number of children without access to primary schools in three parts of the world between 2000 and 2012 with the help of the given chart.	We can the number of children without access to primary schools in three parts of the world between 2000 and 2012 with the help of the given chart.	discourse	Absence_comp_sent
We cannot easily answer this question; while this definition have different meanings for different people, but still there are some factors that can help to achieve this feeling.	We cannot easily answer this question; while this definition means different for different people, but still there are some factors that can help to achieve this feeling.	discourse	Absence_explanation
We don't we have to hide from our natural enemies, and we have an ability to make life more pleasant.	We don't have to hide from our natural enemies, and have an ability to make life more pleasant.	discourse	Absence_explanation
We have a bar chart that shows us how much time men and women spent doing sport by age and gender in England.	We have a bar chart shows us how much time men and women spent doing sport by age and gender in England.	discourse	Absence_comp_sent
We have access to films, listen to  music, and use it all illegally.	We have access to films, listen to  music.	discourse	Absence_explanation
We have got opportunities to communicate with male or female students in our childhood (school etc.).	We have got opportunities to communicate with male or female in our childhood (school etc.).	discourse	Absence_comp_sent
We have to pay doctors, pay for gym-cards, pay for our healthy food, which is also more expensive than, pay for instance, junk food.	We have to pay doctors, for gym-cards, for our healthy food, which is also more expensive than, for instance, junk food.	discourse	Absence_comp_sent
We live in a big city, there are many office centres , and people work there all the time.	We live in a big city, there are many office centres , and people work all the time.	discourse	Absence_explanation
We are mad about the Internet, people talk to each other in face-to-face method rarely.	We mad about the Internet, people talk to each other in face-to-face method rarely.	discourse	Absence_comp_sent
We muat ahow them how "a good man" looks like teach them and their behavior  becauae children underatand why they ahould do thia kind of thing and never do another.	We muat ahow them how "a good man" like teach them and their behavior  becauae children underatand why they ahould do thia kind of thing and never do another.	discourse	Absence_explanation
We muat ahow them how "a good man" like teach them how to improve their behavior  becauae children underathow to improve why they ahould do thia kind of thing how to improve never do another.	We muat ahow them how "a good man" like teach them and their behavior  becauae children underatand why they ahould do thia kind of thing and never do another.	discourse	Absence_comp_sent
We need at first, that in minds of people will become the things about their health , so their desire to become more healthy and to teach their children in the right way.	We need at first, that in minds of people will become the things about their health , so their desire to become more healthy and to teach their children in the right way.	discourse	Absence_explanation
We notice that there is a gradual growth in percentage of people older 65 in Japan , and Sweden , while the American tendency is quite stable from the year 1940 to 2020 , and there is a huge growth in the year 2030 when the proportion reaches the point of 25% after 10% , at which it was in the previous year.	We notice that there is a gradual growth in percentage of people older 65 in Japan , and Sweden , while the American tendency is quite stable from the year 1940 to 2020 , and there is a huge growth in the year 2030 when the proportion reaches the point of 25% after 10% , at which was in the previous year.	discourse	Absence_comp_sent
We rarely find sm family company which grow up to a medium size as  the whole market is monopolized by Zara and H&M, McDonalds and KFC, Toyota nad Kia, Apple and Samsung, Intel and AMD, and so on.	We rarely find sm family company which grow up to a medium size as  the market is monopolized by Zara and H&M, McDonalds and KFC, Toyota nad Kia, Apple and Samsung, Intel and AMD, and so on.	discourse	Absence_explanation
We should think about future and now scientists work an the new diesel oil, which will safety for air pollution and global warming. In conclusion, I would say that air travel is necessary for people, because everyone wants to watch other countries, their culture, to solve this business problems.	We should about future and now scientists work an the new diesel oil, which will safety for air pollution and global warming. In conclusion, I would say that air travel is necessary for people, because everyone wants to watch other countries, their culture, to solve this business problems.	discourse	Absence_comp_sent
We should consider all aspects, which can be useful, to succeed in achieving of making the population health better.	We should consider all aspects, which can be useful, to succeed in achieving the population health becomes better.	discourse	Absence_explanation
We should know more about the amount of time management and restrict the amount of time we are spending with every type of modern gadget.	We should know more about time management and restrict time we are spending with every type of modern gadget.	discourse	Absence_explanation
We should reduce the use of toxic material and we should not pollute water and air when making new high-teck gadgets.	We should reduce the use of toxic material and not pollute water and air when making new high-teck gadgets.	discourse	Absence_comp_sent
We should teach our children since the very beginning of their conscious life to love sport and sports acitvities, encourage them to take part in games out of doors and help them to find their favorite sport.	We should teach our children since their concious life to love sport and sports acitvities, encourage them to take part in games out of doors and help them to find their favorite sport.	discourse	Absence_comp_sent
We should understand that musicians and movie producers have spent a tremendous amount of time and budget money in order to bring this masterpiece into real life.	We should understand that musicians and movie producers have spent a tremendous time and budget money in order to bring this masterpiece into real life.	discourse	Absence_explanation
We use all of them to learn something new or to discuss something with our friends.	We use all of them to learn something new or to discuss with our friends.	discourse	Absence_explanation
We was seenthat machinery goods transported by rail grow up by  12% and machinery by road decreased by  2%.	We was seenthat machinery by rail grow up by  12% and machinery by road decreased by  2%.	discourse	Absence_explanation
We was seenthat machinery by rail grow up by  12% and machinery goods transported by roadl decreased by  2%.	We was seenthat machinery by rail grow up by  12% and machinery by road decreased by  2%.	discourse	Absence_explanation
The proportions are very similar for the postgraduate diploma.	The proportions are very similar postgraduate diploma.	discourse	Absence_comp_sent
Well, modern technology  causes a lot of troubles , and sometimes we forget that we are a part of the nature, and we make problems for ourselves.	Well, modern technology  causes a lot of troubles , and sometimes we forget that we are nature, and we make problems for ourselves.	discourse	Absence_explanation
Well, the first solution to this problem is to develop the censorship, so that only good and useful films and computer games will be available for children.	Well, the first solution to this problem is to develop the censorship, so that only good and useful films and computer games be available for children.	discourse	Absence_comp_sent
There are some differences in temperatures between Russia and Brazil.	There are differences in temperatures between Russia and Brazil.	discourse	Absence_explanation
When you see a fit person in a sport center you usually want to take after him or her, become healthy and sporty.	When you see a fit person in a sport center you usually want to take after, become healthy and sporty.	discourse	Absence_comp_sent
Westerners think of happiness as something that can only be achieved if you succeed in life, Easterners though find happiness in in community they are belong to/in being a part of a certain community, being a good mother or father, for example. They... live as their parents expect them to.	Westerners think of happiness as something that can only be achieved if you succeed in life, Easterners though find happiness in belonging to a community, being a good mother or father, for example. They... live as their parents expect them to.	discourse	Absence_explanation
What I mean by this is that, in order to produce a quality movie lots of efforts are necessary.	What I mean by this, in order to produce a quality movie lots of efforts are necessary.	discourse	Absence_comp_sent
What Italy and Yemen have in common is that the the shares of the 60+ years old age group have a trend to increase, and that the the shares of children under 14 are going to fall.	What Italy and Yemen have in common is that the the shares of 60+ age group have a trend to increase, and that the the shares of children under 14 are going to fall.	discourse	Absence_comp_sent
What Italy and Yemen have in common is that the the shares of 60+ age group have a trend to increase, and that the the shares of children under 14 years old are going to fall.	What Italy and Yemen have in common is that the the shares of 60+ age group have a trend to increase, and that the the shares of children under 14 are going to fall.	discourse	Absence_comp_sent
What Italy and Yemen have in common is that the the shares of 60+ age group have a trend to increase, and that the the shares of children under 14 are going to fall in number.	What Italy and Yemen have in common is that the the shares of 60+ age group have a trend to increase, and that the the shares of children under 14 are going to fall.	discourse	Absence_comp_sent
What about business, it is very convenient for people who want to get to the other countries or even countinents for an emergency.	What about business, it very convenient for people to go to the other countries or even countinents for emergency.	discourse	Absence_comp_sent
about machinery it is more transported to transport by rail and only 2% of machinery goods are transported by road.	about machinery it prefer to transport by rail and only 2% of machinery goods are transported by road.	discourse	Absence_comp_sent
What about the comparIt ison between men and women? It It is quite obvious that the men's fall in time spent doing exercIt ises It is quite the same, about ten times, so it means that people reduce their physical activity regardless of their gender, it It is only caused by the age of the people.	What about the comparison between men and women? It is quite obvious that the men's fall in time spent doing exercises is quite the same, about ten times, so it means that people reduce their physical activity regardless of their gender, it is only caused by the age of the people.	discourse	Absence_comp_sent
Wh about the transportion of manufactured goods, it was approximely the same in both ways,  25% and 28%.	Wh about the transportion of manufactured goods, it was approximely the same,  25% and 28%.	discourse	Absence_explanation
What are the causes of this problem and what measures are to be taken?	What are the causes of this and what measures are to be taken?	discourse	Absence_explanation
What is interesting there is an increase in 65-74 years old'.	What interesting there is an increase in 65-74 years old'.	discourse	Absence_comp_sent
What interesting is that there is an increase in 65-74 years old'.	What interesting there is an increase in 65-74 years old'.	discourse	Absence_comp_sent
What is clear for me is that governments should not ignore the problems that countries have across-the-board and should assist them if they are able to.	What is clear for me is that governments should not ignore the problems that countries have across-the-board and assist them if they are able to.	discourse	Absence_explanation
What is that important to say is that the diversity of sport facilities is that not a reason of improving the people's health.	What is important to say is the diversity of sport facilities is not a reason of improving the people's health.	discourse	Absence_comp_sent
What is interesting is that, the number of girls dropped to  nearly 4.5 times as few, whereas the number of boys declined only by 50 per cent.	What is interesting, the number of girls dropped to  nearly 4.5 times as few, whereas the number of boys declined only by 50 per cent.	discourse	Absence_comp_sent
What is more essential, these facilies should exist for a wide range of various types of sports and in as many part of the cy as  possible in order to create comfortable condions for every person.	What is more essential, these facilies should exist for a wide range of sport and in as many part of the cy as  possible in order to create comfortable condions for every person.	discourse	Absence_explanation
What is more important, the temperature in Rio de Janeiro decrease from January to July and rise from July to December.	What is more important, the temperature decrease from January to July and rise from July to December.	discourse	Absence_explanation
What is more, according to gender axe, men are likely to spend much more time on doing sports than women.	What is more, according to gender, men are likely to spend much more time on doing sports than women.	discourse	Absence_explanation
What is more, due to pirate copies more people in the whole world will know about the content and its producers.	What is more, due to copies more people in the whole world will know about the content and its producers.	discourse	Absence_explanation
What is more, earning a satisfying salary means leading an active way of life full of different challenges and tasks on your agenda that always keep you in shape.	What is more, earning a satisfying salary means an active way of life full of different challenges and tasks on your agenda that always keep you in shape.	discourse	Absence_explanation
What is more time, gender differences play a serious role in the allocation of time for exercises, with men dedicating more time among all the age groups.	What is more, gender differences play a serious role in the allocation of time for exercises, with men dedicating more among all the age groups.	discourse	Absence_comp_sent
What is more, the  trend of tthe  world total is similar to that of developed countries, it increased from 100 billion dollars  in 2006 to 279 in 2011 and tthe n decreased to 214 in 2013.	What is more, the  trend of tthe  world total is similar to that of developed countries, it increased from 100 in 2006 to 279 in 2011 and tthe n decreased to 214 in 2013.	discourse	Absence_comp_sent
What is more, the  trend of tthe  world total is similar to that of developed countries, it increased from 100 in 2006 to 279 billion dollars  in 2011 and tthe n decreased to 214 in 2013.	What is more, the  trend of tthe  world total is similar to that of developed countries, it increased from 100 in 2006 to 279 in 2011 and tthe n decreased to 214 in 2013.	discourse	Absence_comp_sent
What is more, the  trend of tthe  world total is similar to that of developed countries, it increased from 100 in 2006 to 279 in 2011 and tthe n decreased to 213 billion dollars  in 2013.	What is more, the  trend of tthe  world total is similar to that of developed countries, it increased from 100 in 2006 to 279 in 2011 and tthe n decreased to 214 in 2013.	discourse	Absence_comp_sent
What is more, if a country imports food, it means that shops there have a wide range of products.	What is more, if a country imports food, it means that shops have a wide range of products.	discourse	Absence_explanation
What is more, if this service becomes a part of the school programs, it will be advertised by school programs and so that more  volunteers will work there.	What is more, if this service becomes a part of the schools, it will be advertised by schools and so that more  volunteers will work there.	discourse	Absence_explanation
What is more in having master's degree and postgraduate diploma the share of males was also higher than that of females: 70% and 60% respectively.	What is more in having master's degree and postgraduate diploma the share of males was also higher than that of females: 60% and 70% respectively.	discourse	Absence_explanation
What is more, a significant gap was seen between the time spent by men and by women on their physical health in their early 20s.	What is more, a significant gap was seen between the time spent by men and by women on physical health in their early 20s.	discourse	Absence_explanation
What is more, not everyone knows about his or her hidden talents and so not everyone can develop them.	What is more, not everyone knows about his or her hidden talents and so cannot develop them.	discourse	Absence_explanation
